time,seconds_elapsed,z,y,x
1695804874617141000,39.02014111328125,-2.2501380571365357,-0.09808218856751919,-0.3880755538050085
1695804874627141000,39.03014111328125,-1.656830218926072,-0.21817630245685576,-0.33834479675665496
1695804874637140000,39.040139892578125,-1.1841653606593607,-0.3060767042279243,-0.1837989626891911
1695804874647139000,39.05013916015625,-0.873908155876398,-0.2851864764124155,-0.02494973233938217
1695804874657139000,39.060138916015624,-0.7452624867409468,-0.0638330052241683,0.12736352037042378
1695804874667138000,39.070137939453126,-0.8230927453964948,0.29862668048292396,0.110946857772395
1695804874677137200,39.08013720703125,-1.0330226130336522,0.681434157691896,-0.10039273053221404
1695804874687137000,39.090136962890625,-1.2255500949710607,0.8955304973587394,-0.25891236360147596
1695804874697136000,39.10013623046875,-1.2597317660361527,1.0467971636250615,-0.310158858975023
1695804874707135200,39.11013525390625,-1.011752445989847,1.1035641759857535,-0.2587940709840506
1695804874717135000,39.120135009765626,-0.6187327868461608,1.0485279329404233,-0.1224213147278875
1695804874727134200,39.13013427734375,-0.030814824980497358,1.0084934441938995,0.11882555525824427
1695804874737134300,39.14013427734375,0.6791688431084155,0.9799918645918368,0.39562275431416927
1695804874747133000,39.1501328125,1.35444184782207,0.9644593644171953,0.5974749678272754
1695804874757132000,39.16013208007813,1.9009078553587198,0.8927195315912365,0.6693446375779807
1695804874767132200,39.170132080078126,2.263141915616393,0.7640253471389412,0.609804799503088
1695804874777131000,39.18013110351563,2.363206802433729,0.6942164823755621,0.48617783531248565
1695804874787130000,39.19013012695312,2.0838789889216423,0.7469353883892297,0.3219805219329893
1695804874797130000,39.2001298828125,1.551328694012761,0.8670721723765135,0.21597258186750112
1695804874807129000,39.21012915039063,1.011067970857024,0.97724461171031,0.15168788735307753
1695804874817128200,39.22012817382812,0.5342816487461328,1.1242682335793972,0.05049980519209057
1695804874827128000,39.23012817382813,0.10140110385715961,1.2460446014672517,-0.045025136640667915
1695804874837127200,39.24012719726562,-0.1991349173784256,1.2826330414131284,-0.020083587607741354
1695804874847126000,39.2501259765625,-0.23596739521324633,1.2965847021371126,0.020361491233669222
1695804874857126000,39.2601259765625,0.023389643415808677,1.3252294896021484,0.03666431819368154
1695804874867125000,39.270125,0.43700434682071204,1.3363470959439874,0.10099774722065775
1695804874877125000,39.280125,0.8193050435513257,1.2776248578622937,0.17633407016862182
1695804874887124000,39.2901240234375,1.1654612447112798,1.1451721976593137,0.21996515863500535
1695804874897123000,39.300123046875,1.4413374564647674,1.0220727644741534,0.3025942689396441
1695804874907123200,39.31012329101563,1.5836118379801511,0.9316764542341232,0.26278869357816875
1695804874917122000,39.3201220703125,1.4909832386434076,0.8373366670653224,0.0940675460986793
1695804874927121200,39.33012109375,1.1442886928230522,0.782718649432063,-0.012481259377859532
1695804874937121300,39.34012133789062,0.8119675402700901,0.8111910029396414,-0.028048465539701282
1695804874947120000,39.3501201171875,0.5591448718458414,0.8892597465261817,-0.04935662650633603
1695804874957119200,39.360119140625,0.36303193263709543,0.931354090411961,0.10863569475319236
1695804874967119000,39.370119140625,0.27307576737999917,0.9407561250075698,0.3268123625362292
1695804874977118000,39.38011791992187,0.2869640074789524,0.9610144846603274,0.5198783717971295
1695804874987117000,39.390116943359374,0.3199076611816883,0.9496855736553669,0.6157777364328503
1695804874997117000,39.40011694335937,0.305430223017931,0.8591799578219652,0.551180541903153
1695804875007116000,39.41011596679687,0.27565467795729637,0.7812529607936739,0.4299479255031794
1695804875017115100,39.420115234375,0.3416407695621252,0.7152437805742025,0.3247243042157963
1695804875027115000,39.43011499023437,0.533971852144599,0.6813485252350568,0.23813005313985047
1695804875037114000,39.440114013671874,0.7711784337639809,0.6174670046940446,0.2008120568104088
1695804875047113200,39.45011328125,1.0209013826072215,0.4586617596164346,0.12701288030184804
1695804875057113000,39.46011303710937,1.2248083366930484,0.30591888331770895,0.06759951815083623
1695804875067112200,39.4701123046875,1.3459908303409813,0.20629852539747953,0.057893824433535336
1695804875077112300,39.4801123046875,1.4245073176950216,0.15689035136699675,0.009373246892541647
1695804875087111200,39.490111083984374,1.356670629787445,0.07697481086999178,-0.08177753497660159
1695804875097110000,39.500110107421875,1.1420891369521617,-0.039601065765321256,-0.1626991837762296
1695804875107109600,39.51010961914063,0.8865320751279592,-0.08594926770329475,-0.20720402286984024
1695804875117108500,39.5201083984375,0.6730418846607208,-0.13005144428014753,-0.3013694763850421
1695804875127107600,39.530107666015624,0.5492150139838456,-0.20865531765669584,-0.4011432713013142
1695804875137107700,39.54010766601562,0.5591910490751266,-0.28224487000256776,-0.5487482001896947
1695804875147106600,39.5501064453125,0.6138128661006689,-0.3766252814427018,-0.756204882646352
1695804875157105700,39.560105712890625,0.6536550471454858,-0.5559519210234284,-0.879010009060055
1695804875167105800,39.57010571289062,0.7017869176298379,-0.6980562066689133,-0.9436834106311202
1695804875177104600,39.580104736328124,0.7122253095358609,-0.7827437838733196,-0.8942531708993017
1695804875187103700,39.590103759765626,0.782567842784524,-0.7938982150942087,-0.7647893172487616
1695804875197103600,39.600103515625,0.8126882557600736,-0.8207023431286216,-0.6736738989539444
1695804875207102700,39.610102783203125,0.7723726119846105,-0.8431476914316415,-0.6452281411923467
1695804875217102800,39.62010278320312,0.6493418601214885,-0.8423220542624592,-0.5869004553861916
1695804875227101400,39.63010131835937,0.5178279420733451,-0.8266054296925663,-0.5150751362338661
1695804875237100500,39.6401005859375,0.4122416614860296,-0.8425549862354993,-0.49753757984712715
1695804875247100700,39.6501005859375,0.2819879726320505,-0.8996355945900082,-0.6133803199023008
1695804875257099500,39.660099609375,0.008198504024744034,-0.9635130234777927,-0.8195400213509798
1695804875267098600,39.6700986328125,-0.18850246420502662,-1.016424529454112,-0.9644580492429434
1695804875277098800,39.6800986328125,-0.18360417076945304,-0.9750836342841386,-0.936810163860768
1695804875287097600,39.69009765625,-0.10675824697613716,-0.931529446978867,-0.8695819632403552
1695804875297096700,39.7000966796875,0.00994973160624504,-0.9432450192138552,-0.7022644720137119
1695804875307096800,39.710096923828125,0.16332009215354917,-0.8565744514986872,-0.4233624826982617
1695804875317095700,39.720095703125,0.28851883570551873,-0.7689145804852247,-0.1507392813913524
1695804875327094500,39.730094482421876,0.28550620988607406,-0.692601740655303,0.03322612390592694
1695804875337094700,39.7400947265625,0.1282365038126707,-0.6642053749933838,-0.06414134052097797
1695804875347093500,39.750093505859375,-0.14211480703949927,-0.7050634550824761,-0.4051080102138221
1695804875357092600,39.76009252929688,-0.49399055489003657,-0.7373153271287679,-0.8809523752994834
1695804875367092700,39.7700927734375,-0.8050842104971409,-0.766847711083293,-1.1373865122191607
1695804875377091600,39.780091552734376,-0.9993395391404628,-0.83535484559834,-1.3210101183414458
1695804875387091700,39.790091796875,-0.962387818840146,-0.8171654011741281,-1.4820377156436442
1695804875397090600,39.800090576171876,-0.8955044861346483,-0.7720742135599256,-1.635858450306952
1695804875407089700,39.81008959960938,-0.8115344095498322,-0.841727595500648,-1.7244383587747811
1695804875417089800,39.82008984375,-0.6162503223806619,-0.9122101217418909,-1.5942229561045764
1695804875427088600,39.830088623046876,-0.45682022340297695,-0.8498296534135937,-1.3751454670242964
1695804875437087700,39.84008764648438,-0.49721770024299616,-0.7026657462909818,-1.2437693500116467
1695804875447087900,39.850087890625,-0.7675006220340729,-0.501399369841814,-1.103744208727777
1695804875457086500,39.86008642578125,-1.1530535985589028,-0.32686376392990346,-1.0443487475596367
1695804875467085600,39.87008544921875,-1.5156033006370067,-0.20491028590947388,-0.9671772450737655
1695804875477085700,39.880085693359376,-1.7179098337888716,0.01926642600595951,-0.9101958593100309
1695804875487084500,39.89008447265625,-1.6207038435339927,0.25696254470795393,-0.7803304391212761
1695804875497083600,39.90008374023437,-1.275175418883562,0.46848991066962475,-0.4601337318651378
1695804875507083800,39.91008374023438,-0.7674813328117132,0.6424450863450766,-0.11732479530647397
1695804875517082600,39.92008251953125,-0.27933658134043216,0.7681544097676872,0.2233943293660879
1695804875527082800,39.93008276367188,0.1288940909385681,0.8482076051697135,0.5405258038327098
1695804875537081600,39.94008154296875,0.3575689910560846,0.9059364482998847,0.7561433617174625
1695804875547080700,39.95008081054687,0.33607904378175735,1.0185080577298997,1.020665528024733
1695804875557080800,39.96008081054688,0.13645605062544344,1.13055739685148,1.1599660082958638
1695804875567079400,39.97007934570313,-0.02456979311108589,1.213277765636146,1.0760419628098608
1695804875577078500,39.98007861328125,-0.13735913694500923,1.1680687968611716,0.912674232122302
1695804875587078700,39.99007861328125,-0.21805764451324938,1.0352361974298954,0.6315310397513211
1695804875597077500,40.00007739257813,-0.19491817646622656,0.9118445032998919,0.4003434261605143
1695804875607076600,40.01007666015625,-0.11834405535161495,0.759715667246282,0.40923984932154417
1695804875617076700,40.02007666015625,0.0751239223062992,0.5728513256371021,0.45485359950512644
1695804875627075600,40.03007568359375,0.350283510223031,0.37582974715083833,0.6162123284578322
1695804875637074700,40.04007470703125,0.6203583422213792,0.26240064410865305,0.7263884210534394
1695804875647074800,40.05007470703125,0.6558551875382661,0.12198474994152783,0.8092499518744647
1695804875657073700,40.06007373046875,0.5711801775544881,0.010773030687868595,0.7050637473434209
1695804875667072800,40.07007275390625,0.4258054919362068,-0.05674567731171846,0.3212492850489914
1695804875677072600,40.08007275390625,0.18180267430543898,-0.21442337966412306,-0.13150675765499473
1695804875687071500,40.09007153320312,-0.14620996739864348,-0.395271237462759,-0.4194064385488629
1695804875697071600,40.10007153320313,-0.4163853371620178,-0.39142508342862126,-0.4947928111836314
