time,seconds_elapsed,z,y,x
1695804854658371300,19.061371337890623,-8.889275627362728,-3.587818155249953,-2.0685081090494988
1695804854668371200,19.07137109375,-8.840386801031231,-3.681125969022512,-2.1135881907477976
1695804854678370000,19.0813701171875,-8.795285676544903,-3.7694597937747836,-2.145811567351967
1695804854688370200,19.0913701171875,-8.756883757436276,-3.8503628840044137,-2.1591832362309096
1695804854698369000,19.101369140625,-8.726808937168121,-3.922231896167993,-2.151577437402308
1695804854708368100,19.1113681640625,-8.70487826038897,-3.985144279415905,-2.124641207420826
1695804854718368000,19.121367919921877,-8.688905030709504,-4.041026033374667,-2.084088978410512
1695804854728367000,19.1313671875,-8.676275266239047,-4.092237457434833,-2.0362287644743917
1695804854738367000,19.141366943359376,-8.664750832661985,-4.140578294494748,-1.9869810417026281
1695804854748366000,19.151365966796874,-8.652481718197464,-4.187244184079766,-1.9421460208065806
1695804854758366200,19.1613662109375,-8.637894389918445,-4.233265638281405,-1.9069946279264984
1695804854768365000,19.171364990234373,-8.619614052340388,-4.28043158634305,-1.8842882905997336
1695804854778364200,19.1813642578125,-8.597218096137047,-4.330775872179865,-1.8715265703126787
1695804854788364300,19.1913642578125,-8.571296303895116,-4.385042884418368,-1.864044543994218
1695804854798363100,19.201363037109374,-8.543792210897802,-4.440910609851778,-1.8580400428824126
1695804854808363300,19.21136328125,-8.517716104876994,-4.494517112354934,-1.8488422986872493
1695804854818362000,19.221362060546873,-8.496001116675139,-4.541950479181111,-1.8327676544599234
1695804854828361000,19.23136083984375,-8.48068605864346,-4.580352690550685,-1.8079601070702076
1695804854838361000,19.241361083984376,-8.471927582648396,-4.6086038025230165,-1.7769630573906003
1695804854848360000,19.25135986328125,-8.468530925947427,-4.627337436826527,-1.744168310639262
1695804854858360000,19.261360107421876,-8.468621526840328,-4.638663425222039,-1.7133707290545106
1695804854868359200,19.271359130859373,-8.469573128476739,-4.646509754808247,-1.687206506358832
1695804854878358000,19.28135791015625,-8.468831370198727,-4.6554123154491185,-1.6662568034410477
1695804854888358100,19.291358154296876,-8.465347619736194,-4.668285241025686,-1.6478417335674165
1695804854898357200,19.301357177734374,-8.459750238120556,-4.6850265324682,-1.6289683985322714
1695804854908357000,19.311357177734376,-8.453765318492055,-4.703149633657932,-1.6076761657871306
1695804854918356200,19.321356201171874,-8.449483111128211,-4.719329784086346,-1.5825767958439885
1695804854928355300,19.331355224609375,-8.448026482579111,-4.731839429308474,-1.5527185409359634
1695804854938355200,19.341355224609377,-8.44942582798302,-4.740331071060895,-1.5188319072946905
1695804854948354000,19.35135400390625,-8.453278996279835,-4.745364096792042,-1.4812084252126514
1695804854958354200,19.361354248046876,-8.459042966634035,-4.747499062994122,-1.4409129474423825
